1999,066838;-24,6
1999,094005;-25,1
1999,121171;-16,4
1999,148337;-21,2
1999,175503;-22,5
1999,202669;-24,3
1999,229835;-22,8
1999,257001;-21,6
1999,284168;-22,3
1999,311334;-24,8
1999,3385;-24,9
1999,365666;-24,9
1999,392832;-26,9
1999,419998;-24,5
1999,447164;-25,6
1999,474331;-23,8
1999,501497;-22,7
1999,528663;-21,9
1999,555829;-21,8
1999,582995;-18,1
1999,610161;-18,9
1999,637328;-13,7
1999,664494;-14,4
1999,69166;-14,5
1999,718826;-10,2
1999,745992;-10,7
1999,773158;-6,4
1999,800324;-8,5
1999,827491;-11,5
1999,854657;-14,4
1999,881823;-11,6
1999,908989;-11,9
1999,936155;-12,9
1999,963321;-10,4
1999,990488;-12,8
2000,017605;-14,9
2000,044697;-13,2
2000,071789;-11,8
2000,098881;-14,8
2000,125973;-17,7
2000,153065;-16
2000,180157;-17,7
2000,207249;-18,6
2000,234341;-12,2
2000,261433;-16,3
2000,288525;-18,8
2000,315617;-19,7
2000,342709;-21,7
2000,369801;-19,8
2000,396892;-19,1
2000,423984;-18,3
2000,451076;-18,8
2000,478168;-20,8
2000,50526;-18,4
2000,532352;-16
2000,559444;-16,7
2000,586536;-15,7
2000,613628;-13,3
2000,64072;-11,2
2000,667812;-13,6
2000,694904;-11,5
2000,721996;-3,7
2000,749088;-1,6
2000,776179;-1,8
2000,803271;-6,1
2000,830363;-5,6
2000,857455;-4,9
2000,884547;-5,7
2000,911639;-6,3
2000,938731;-11,3
2000,965823;-13,2
2000,992915;-9,8
2001,020062;-9,2
2001,047228;-8,8
2001,074394;-10,3
2001,10156;-12,1
2001,128726;-15,8
2001,155892;-11,9
2001,183059;-7,3
2001,210225;-12,5
2001,237391;-9,4
2001,264557;-11,7
2001,291723;-10,9
2001,318889;-13,3
2001,346055;-13,2
2001,373222;-11,9
2001,400388;-12,2
2001,427554;-14,3
2001,45472;-15
2001,481886;-8,8
2001,509052;-5,8
2001,536218;-4,7
2001,563385;-7,8
2001,590551;-3,7
2001,617717;-7,3
2001,644883;-5,6
2001,672049;-2,4
2001,699215;2,8
2001,726382;3
2001,753548;3
2001,780714;-2,3
2001,80788;-4,5
2001,835046;0,7
2001,862212;2,9
2001,889378;-2,6
2001,916545;-5,9
2001,943711;-5,4
2001,970877;-6,9
2001,998043;-3,4
2002,025209;-7,4
2002,052375;-7,7
2002,079542;-5,5
2002,106708;-8,3
2002,133874;-7,3
2002,16104;-4,2
2002,188206;-8,8
2002,215372;-9
